pack,track,grade,skill_id,official_code,main_unit,subunit,skill_name,difficulty
G11_B,GENERAL_B,G11,G11B-D-TABLE-01,D-11B-2,不確定性,列聯表,列聯表與條件比例,4
G12_A,GENERAL_甲,G12,G12A-N-SEQLIM-01,N-12甲-1,極限與無窮,數列極限,數列極限概念,3
G12_A,GENERAL_甲,G12,G12A-N-SEQLIM-LAW-01,N-12甲-1,極限與無窮,數列極限,數列極限運算律,4
G12_A,GENERAL_甲,G12,G12A-N-SQUEEZE-01,N-12甲-1,極限與無窮,數列極限,夾擠定理,5
G12_A,GENERAL_甲,G12,G12A-N-NEWTON-01,N-12甲-1,極限與無窮,數值法,牛頓求根法,5
G12_A,GENERAL_甲,G12,G12A-N-E-01,N-12甲-1,極限與無窮,常數e,連續複利與e,4
G12_A,GENERAL_甲,G12,G12A-N-INFGEOSER-01,N-12甲-2,極限與無窮,無窮等比級數,收斂條件與和,4
G12_A,GENERAL_甲,G12,G12A-N-REPEATDEC-01,N-12甲-2,極限與無窮,無窮等比級數,循環小數轉分數,4
G12_A,GENERAL_甲,G12,G12A-N-SIGMA-01,N-12甲-2,極限與無窮,Σ符號,Σ基本操作,3
G12_A,GENERAL_甲,G12,G12A-N-COMPLEX-01,N-12甲-3,複數,複數平面,複數與複數平面,3
G12_A,GENERAL_甲,G12,G12A-N-COMPLEX-OPS-01,N-12甲-3,複數,運算,複數四則與絕對值,4
G12_A,GENERAL_甲,G12,G12A-N-POLAR-01,N-12甲-3,複數,極式,複數極式,4
G12_A,GENERAL_甲,G12,G12A-N-DEMOIVRE-01,N-12甲-3,複數,極式,棣美弗定理,5
G12_A,GENERAL_甲,G12,G12A-N-NROOT-01,N-12甲-3,複數,極式,複數n次方根,5
G12_A,GENERAL_甲,G12,G12A-A-CROOT-01,A-12甲-1,複數與方程式,虛根,方程式虛根,4
G12_A,GENERAL_甲,G12,G12A-A-FTA-01,A-12甲-1,複數與方程式,代數基本定理,代數基本定理,5
G12_A,GENERAL_甲,G12,G12A-A-CONJROOT-01,A-12甲-1,複數與方程式,虛根,共軛根成對,4
G12_A,GENERAL_甲,G12,G12A-G-PARABOLA-01,G-12甲-1,二次曲線,拋物線,拋物線標準式,4
G12_A,GENERAL_甲,G12,G12A-G-ELLIPSE-01,G-12甲-1,二次曲線,橢圓,橢圓標準式,4
G12_A,GENERAL_甲,G12,G12A-G-HYPERBOLA-01,G-12甲-1,二次曲線,雙曲線,雙曲線標準式,5
G12_A,GENERAL_甲,G12,G12A-G-CONIC-TRANS-01,G-12甲-1,二次曲線,變換,平移伸縮,4
G12_A,GENERAL_甲,G12,G12A-G-ELLIPSE-PARAM-01,G-12甲-1,二次曲線,參數式,橢圓參數式,5
G12_A,GENERAL_甲,G12,G12A-G-ROT-ELLIPSE-01,G-12甲-1,二次曲線,線性變換,旋轉橢圓認識xy項,5
G12_A,GENERAL_甲,G12,G12A-F-FUNCOPS-01,F-12甲-1,函數與微積分,函數,函數運算,3
G12_A,GENERAL_甲,G12,G12A-F-ODDEVEN-01,F-12甲-1,函數與微積分,函數,奇偶性,3
G12_A,GENERAL_甲,G12,G12A-F-INVERSE-01,F-12甲-1,函數與微積分,函數,反函數,4
G12_A,GENERAL_甲,G12,G12A-F-CONCAVE-01,F-12甲-1,函數與微積分,函數,凹凸性概念,3
G12_A,GENERAL_甲,G12,G12A-F-LIMIT-01,F-12甲-2,函數與微積分,函數極限,點極限,3
G12_A,GENERAL_甲,G12,G12A-F-LIMIT-LAW-01,F-12甲-2,函數與微積分,函數極限,函數極限運算律,4
G12_A,GENERAL_甲,G12,G12A-F-PIECEWISE-01,F-12甲-2,函數與微積分,函數極限,分段與絕對值函數,4
G12_A,GENERAL_甲,G12,G12A-F-CONT-01,F-12甲-2,函數與微積分,連續,函數連續,4
G12_A,GENERAL_甲,G12,G12A-F-IVT-01,F-12甲-2,函數與微積分,連續,介值定理,5
G12_A,GENERAL_甲,G12,G12A-F-SQUEEZE-01,F-12甲-2,函數與微積分,函數極限,函數夾擠定理,5
G12_A,GENERAL_甲,G12,G12A-F-DERDEF-01,F-12甲-3,函數與微積分,微分,導數極限定義,4
G12_A,GENERAL_甲,G12,G12A-F-TANGENT-01,F-12甲-3,函數與微積分,微分,切線與導數,3
G12_A,GENERAL_甲,G12,G12A-F-POLYDER-01,F-12甲-3,函數與微積分,微分,多項式微分,3
G12_A,GENERAL_甲,G12,G12A-F-ALGDER-01,F-12甲-3,函數與微積分,微分,簡單代數函數微分,4
G12_A,GENERAL_甲,G12,G12A-F-PRODUCT-01,F-12甲-4,函數與微積分,導函數,乘法律,4
G12_A,GENERAL_甲,G12,G12A-F-QUOTIENT-01,F-12甲-4,函數與微積分,導函數,除法律,4
G12_A,GENERAL_甲,G12,G12A-F-CHAIN-01,F-12甲-4,函數與微積分,導函數,連鎖律,5
G12_A,GENERAL_甲,G12,G12A-F-HIGHER-01,F-12甲-4,函數與微積分,導函數,高階導數,4
G12_A,GENERAL_甲,G12,G12A-F-MONOTONE-01,F-12甲-4,函數與微積分,導函數應用,單調性,4
G12_A,GENERAL_甲,G12,G12A-F-CONCAVITY-01,F-12甲-4,函數與微積分,導函數應用,凹凸與反曲,5
G12_A,GENERAL_甲,G12,G12A-F-LINEARAPP-01,F-12甲-4,函數與微積分,導函數應用,一次估計,5
G12_A,GENERAL_甲,G12,G12A-F-OPT-01,F-12甲-4,函數與微積分,導函數應用,最佳化,5
G12_A,GENERAL_甲,G12,G12A-F-TAYLORPOLY-01,F-12甲-4,函數與微積分,導函數應用,多項式泰勒展開,5
G12_A,GENERAL_甲,G12,G12A-F-RIEMANN-01,F-12甲-5,積分,黎曼和,分割與黎曼和,4
G12_A,GENERAL_甲,G12,G12A-F-DEFINT-01,F-12甲-5,積分,黎曼和,定積分,4
G12_A,GENERAL_甲,G12,G12A-F-ANTIDER-01,F-12甲-6,積分,反導函數,不定積分,3
G12_A,GENERAL_甲,G12,G12A-F-FTC-01,F-12甲-6,積分,微積分基本定理,微積分基本定理,4
G12_A,GENERAL_甲,G12,G12A-F-AREA-01,F-12甲-6,積分,定積分應用,平面面積,4
G12_A,GENERAL_甲,G12,G12A-F-DISPLACE-01,F-12甲-6,積分,定積分應用,位移與總變化量,4
G12_A,GENERAL_甲,G12,G12A-F-AVG-01,F-12甲-7,積分應用,平均,連續函數平均值,4
G12_A,GENERAL_甲,G12,G12A-F-DISKAREA-01,F-12甲-7,積分應用,面積,圓面積積分觀點,5
G12_A,GENERAL_甲,G12,G12A-F-SLICEVOL-01,F-12甲-7,積分應用,體積,切片積分法,5
G12_A,GENERAL_甲,G12,G12A-F-REVOLVOL-01,F-12甲-7,積分應用,體積,旋轉體體積,5
G12_A,GENERAL_甲,G12,G12A-D-RV-01,D-12甲-1,隨機變數與分布,離散隨機變數,隨機變數與機率分配,3
G12_A,GENERAL_甲,G12,G12A-D-EXPECT-01,D-12甲-1,隨機變數與分布,離散隨機變數,期望值,3
G12_A,GENERAL_甲,G12,G12A-D-VAR-01,D-12甲-1,隨機變數與分布,離散隨機變數,變異數與標準差,4
G12_A,GENERAL_甲,G12,G12A-D-BERNOULLI-01,D-12甲-1,隨機變數與分布,伯努力試驗,伯努力與重複試驗,4
G12_A,GENERAL_甲,G12,G12A-D-BINOM-01,D-12甲-2,隨機變數與分布,二項分布,二項分布,4
G12_A,GENERAL_甲,G12,G12A-D-GEOM-01,D-12甲-2,隨機變數與分布,幾何分布,幾何分布,5
G12_A,GENERAL_甲,G12,G12A-D-REASONABLE-01,D-12甲-2,隨機變數與分布,應用,機率合理性檢定,5
G12_B,GENERAL_乙,G12,G12B-N-COMPLEX-01,N-12乙-1,複數與級數,複數,複數平面,3
G12_B,GENERAL_乙,G12,G12B-N-COMPLEX-OPS-01,N-12乙-1,複數與級數,複數,複數四則與絕對值,4
G12_B,GENERAL_乙,G12,G12B-N-INFGEOSER-01,N-12乙-2,複數與級數,無窮等比級數,無窮等比級數,4
G12_B,GENERAL_乙,G12,G12B-N-REPEATDEC-01,N-12乙-2,複數與級數,無窮等比級數,循環小數,4
G12_B,GENERAL_乙,G12,G12B-N-SIGMA-01,N-12乙-2,複數與級數,Σ符號,Σ認識,3
G12_B,GENERAL_乙,G12,G12B-A-LP-01,A-12乙-1,線性規劃,線性規劃,可行區域,4
G12_B,GENERAL_乙,G12,G12B-A-LP-OBJ-01,A-12乙-1,線性規劃,線性規劃,目標函數,4
G12_B,GENERAL_乙,G12,G12B-A-LP-OPT-01,A-12乙-1,線性規劃,線性規劃,頂點法求最適值,5
G12_B,GENERAL_乙,G12,G12B-A-LP-APP-01,A-12乙-1,線性規劃,應用,資源配置,5
G12_B,GENERAL_乙,G12,G12B-A-CROOT-01,A-12乙-2,複數與方程式,虛根,方程式虛根,4
G12_B,GENERAL_乙,G12,G12B-A-FTA-01,A-12乙-2,複數與方程式,虛根,代數基本定理,4
G12_B,GENERAL_乙,G12,G12B-A-CONJROOT-01,A-12乙-2,複數與方程式,虛根,共軛根成對,4
G12_B,GENERAL_乙,G12,G12B-F-FUNCOPS-01,F-12乙-1,函數與微積分,函數,函數運算,3
G12_B,GENERAL_乙,G12,G12B-F-ODDEVEN-01,F-12乙-1,函數與微積分,函數,奇偶性,3
G12_B,GENERAL_乙,G12,G12B-F-CONCAVE-01,F-12乙-1,函數與微積分,函數,凹凸性概念,3
G12_B,GENERAL_乙,G12,G12B-F-LIMIT-01,F-12乙-2,函數與微積分,函數極限,點極限,3
G12_B,GENERAL_乙,G12,G12B-F-LIMIT-LAW-01,F-12乙-2,函數與微積分,函數極限,極限運算,4
G12_B,GENERAL_乙,G12,G12B-F-CONT-01,F-12乙-2,函數與微積分,連續,函數連續,4
G12_B,GENERAL_乙,G12,G12B-F-IVT-01,F-12乙-2,函數與微積分,連續,介值定理,4
G12_B,GENERAL_乙,G12,G12B-F-SQUEEZE-01,F-12乙-2,函數與微積分,函數極限,夾擠定理,5
G12_B,GENERAL_乙,G12,G12B-F-DERDEF-01,F-12乙-3,函數與微積分,微分,導數定義,4
G12_B,GENERAL_乙,G12,G12B-F-TANGENT-01,F-12乙-3,函數與微積分,微分,切線與導數,3
G12_B,GENERAL_乙,G12,G12B-F-POLYDER-01,F-12乙-3,函數與微積分,微分,多項式微分,3
G12_B,GENERAL_乙,G12,G12B-F-SECOND-01,F-12乙-4,函數與微積分,導函數,二階導數,4
G12_B,GENERAL_乙,G12,G12B-F-MONOTONE-01,F-12乙-4,函數與微積分,導函數應用,單調性,4
G12_B,GENERAL_乙,G12,G12B-F-CONCAVITY-01,F-12乙-4,函數與微積分,導函數應用,凹凸性,4
G12_B,GENERAL_乙,G12,G12B-F-OPT-01,F-12乙-4,函數與微積分,導函數應用,基本最佳化,5
G12_B,GENERAL_乙,G12,G12B-F-MARGINAL-01,F-12乙-4,函數與微積分,導函數應用,邊際意涵,5
G12_B,GENERAL_乙,G12,G12B-F-ANTIDER-01,F-12乙-5,積分,反導函數,一次二次函數反導,3
G12_B,GENERAL_乙,G12,G12B-F-DEFINT-01,F-12乙-5,積分,定積分,定積分面積意義,4
G12_B,GENERAL_乙,G12,G12B-F-FTC-01,F-12乙-5,積分,微積分基本定理,基本定理,4
G12_B,GENERAL_乙,G12,G12B-F-AREA-01,F-12乙-5,積分,應用,面積與總變化,4
G12_B,GENERAL_乙,G12,G12B-F-AVG-01,F-12乙-6,積分應用,平均,連續函數平均值,4
G12_B,GENERAL_乙,G12,G12B-F-TOTAL-01,F-12乙-6,積分應用,總量,總量與剩餘,5
G12_B,GENERAL_乙,G12,G12B-D-RV-01,D-12乙-1,隨機變數與分布,離散隨機變數,隨機變數與分配表,3
G12_B,GENERAL_乙,G12,G12B-D-EXPECT-01,D-12乙-1,隨機變數與分布,離散隨機變數,期望值,3
G12_B,GENERAL_乙,G12,G12B-D-VAR-01,D-12乙-1,隨機變數與分布,離散隨機變數,變異數與標準差,4
G12_B,GENERAL_乙,G12,G12B-D-BERNOULLI-01,D-12乙-1,隨機變數與分布,伯努力試驗,重複獨立試驗,4
G12_B,GENERAL_乙,G12,G12B-D-BINOM-01,D-12乙-2,隨機變數與分布,二項分布,二項分布,4
G12_B,GENERAL_乙,G12,G12B-D-BINOM-APP-01,D-12乙-2,隨機變數與分布,二項分布,應用與合理性,5
TECH_A_G10,TECH_A,G10,G10TA-NUM-01,N-10-1,坐標系與函數圖形,數線,數線與實數位置,2
TECH_A_G10,TECH_A,G10,G10TA-ABS-01,N-10-2,坐標系與函數圖形,絕對值,絕對值幾何意義,3
TECH_A_G10,TECH_A,G10,G10TA-ABS-INEQ-01,N-10-2,坐標系與函數圖形,絕對值,基本絕對值不等式,4
TECH_A_G10,TECH_A,G10,G10TA-COORD-01,N-10-3,坐標系與函數圖形,平面坐標系,坐標與兩點距離,3
TECH_A_G10,TECH_A,G10,G10TA-FUNC-01,R-10-1,坐標系與函數圖形,線型函數,函數與y=f(x),3
TECH_A_G10,TECH_A,G10,G10TA-LINEAR-01,R-10-1,坐標系與函數圖形,線型函數,線型函數圖形,3
TECH_A_G10,TECH_A,G10,G10TA-QUAD-01,R-10-2,坐標系與函數圖形,二次函數,二次函數基本圖形,3
TECH_A_G10,TECH_A,G10,G10TA-COMPLETE-01,A-10-1,坐標系與函數圖形,配方法,二次式配方,4
TECH_A_G10,TECH_A,G10,G10TA-QUAD-EXTREME-01,R-10-2 / A-10-1,坐標系與函數圖形,二次函數,配方求極值,4
TECH_A_G10,TECH_A,G10,G10TA-SLOPE-01,R-10-3,直線方程式,斜率,斜率,3
TECH_A_G10,TECH_A,G10,G10TA-LINE-01,R-10-4,直線方程式,直線,點斜式與一般式,4
TECH_A_G10,TECH_A,G10,G10TA-PARPERP-01,R-10-3 / R-10-4,直線方程式,直線,平行垂直直線,4
TECH_A_G10,TECH_A,G10,G10TA-POLY-01,A-10-2,式的運算,多項式,多項式基本概念,2
TECH_A_G10,TECH_A,G10,G10TA-REM-01,A-10-3,式的運算,多項式,餘式定理,3
TECH_A_G10,TECH_A,G10,G10TA-FACTORTHM-01,A-10-3,式的運算,多項式,因式定理,3
TECH_A_G10,TECH_A,G10,G10TA-SYNTH-01,A-10-3,式的運算,多項式,x-a綜合除法,4
TECH_A_G10,TECH_A,G10,G10TA-FACTOR-01,A-10-4,式的運算,因式分解,因式分解策略,4
TECH_A_G10,TECH_A,G10,G10TA-ANGLE-01,N-10-4,三角函數,角度,角度基本性質,2
TECH_A_G10,TECH_A,G10,G10TA-RATIO-01,N-10-5,三角函數,比與比值,比與連比複習,2
TECH_A_G10,TECH_A,G10,G10TA-TRIG-ACUTE-01,N-10-6,三角函數,銳角三角函數,sin cos tan,3
TECH_A_G10,TECH_A,G10,G10TA-TRIG-ANY-01,N-10-7,三角函數,任意角,任意角三角函數,4
TECH_A_G10,TECH_A,G10,G10TA-TRIG-CALC-01,N-10-6 / N-10-7,三角函數,計算機,計算機三角函數,3
TECH_A_G10,TECH_A,G10,G10TA-SIN-PERIOD-01,R-10-5,三角函數,週期現象,正弦函數週期,4
TECH_A_G10,TECH_A,G10,G10TA-COS-PERIOD-01,R-10-5,三角函數,週期現象,餘弦函數週期,4
TECH_A_G10,TECH_A,G10,G10TA-MEASURE-01,S-10-1,三角函數,三角測量,基本三角測量,4
TECH_A_G10,TECH_A,G10,G10TA-CIRCLE-01,S-10-2,圓與直線,圓,圓標準式,3
TECH_A_G10,TECH_A,G10,G10TA-CIRCLE-GEN-01,S-10-2,圓與直線,圓,圓一般式,4
TECH_A_G10,TECH_A,G10,G10TA-LINECIRCLE-01,S-10-3,圓與直線,位置關係,直線與圓相交相切相離,4
TECH_A_G10,TECH_A,G10,G10TA-TANGENT-ATPOINT-01,S-10-3,圓與直線,切線,切點切線,4
TECH_A_G10,TECH_A,G10,G10TA-ARITH-01,N-10-8,數列與級數,等差數列,等差一般項,3
TECH_A_G10,TECH_A,G10,G10TA-ARITHSUM-01,N-10-8,數列與級數,等差級數,等差級數和,4
TECH_A_G10,TECH_A,G10,G10TA-GEO-01,N-10-9,數列與級數,等比數列,等比一般項,3
TECH_A_G10,TECH_A,G10,G10TA-GEOSUM-01,N-10-9,數列與級數,等比級數,有限等比級數和,4
TECH_A_G10,TECH_A,G10,G10TA-REC-01,N-10-8 / N-10-9,數列與級數,遞迴,簡單遞迴,4
TECH_B_G10,TECH_B,G10,G10TB-NUM-01,N-10-1,坐標系與函數圖形,數線,數線與實數位置,2
TECH_B_G10,TECH_B,G10,G10TB-ABS-01,N-10-2,坐標系與函數圖形,絕對值,絕對值幾何意義,3
TECH_B_G10,TECH_B,G10,G10TB-ABS-INEQ-01,N-10-2,坐標系與函數圖形,絕對值,基本絕對值不等式,4
TECH_B_G10,TECH_B,G10,G10TB-COORD-01,N-10-3,坐標系與函數圖形,平面坐標系,坐標與兩點距離,3
TECH_B_G10,TECH_B,G10,G10TB-FUNC-01,R-10-1,坐標系與函數圖形,線型函數,函數與y=f(x),3
TECH_B_G10,TECH_B,G10,G10TB-LINEAR-01,R-10-1,坐標系與函數圖形,線型函數,線型函數圖形,3
TECH_B_G10,TECH_B,G10,G10TB-QUAD-01,R-10-2,坐標系與函數圖形,二次函數,二次函數基本圖形,3
TECH_B_G10,TECH_B,G10,G10TB-COMPLETE-01,A-10-1,坐標系與函數圖形,配方法,二次式配方,4
TECH_B_G10,TECH_B,G10,G10TB-QUAD-EXTREME-01,R-10-2 / A-10-1,坐標系與函數圖形,二次函數,配方求極值,4
TECH_B_G10,TECH_B,G10,G10TB-SLOPE-01,R-10-3,直線方程式,斜率,斜率,3
TECH_B_G10,TECH_B,G10,G10TB-LINE-01,R-10-4,直線方程式,直線,點斜式與一般式,4
TECH_B_G10,TECH_B,G10,G10TB-PARPERP-01,R-10-3 / R-10-4,直線方程式,直線,平行垂直直線,4
TECH_B_G10,TECH_B,G10,G10TB-QUADINEQ-01,A-10-2,式的運算,二次不等式,一元二次不等式,4
TECH_B_G10,TECH_B,G10,G10TB-POLY-01,A-10-3,式的運算,多項式,多項式基本概念,2
TECH_B_G10,TECH_B,G10,G10TB-FACTOR-01,A-10-4,式的運算,因式分解,因式分解,4
TECH_B_G10,TECH_B,G10,G10TB-DIV-01,A-10-5,式的運算,除法原理,多項式除法與餘式,4
TECH_B_G10,TECH_B,G10,G10TB-REM-01,A-10-5,式的運算,除法原理,餘式定理,3
TECH_B_G10,TECH_B,G10,G10TB-RATIONAL-01,A-10-6,式的運算,分式,分式運算,4
TECH_B_G10,TECH_B,G10,G10TB-ANGLE-01,N-10-5,三角函數,角度,角度基本性質,2
TECH_B_G10,TECH_B,G10,G10TB-RATIO-01,N-10-4,三角函數,比與比值,比與連比複習,2
TECH_B_G10,TECH_B,G10,G10TB-TRIG-ACUTE-01,N-10-6,三角函數,銳角三角函數,sin cos tan,3
TECH_B_G10,TECH_B,G10,G10TB-TRIG-ANY-01,N-10-7,三角函數,任意角,任意角三角函數,4
TECH_B_G10,TECH_B,G10,G10TB-TRIG-CALC-01,N-10-6 / N-10-7,三角函數,計算機,計算機三角函數,3
TECH_B_G10,TECH_B,G10,G10TB-SIN-PERIOD-01,R-10-5,三角函數,週期現象,正弦函數週期,4
TECH_B_G10,TECH_B,G10,G10TB-COS-PERIOD-01,R-10-5,三角函數,週期現象,餘弦函數週期,4
TECH_B_G10,TECH_B,G10,G10TB-SINE-LAW-01,N-10-8,三角函數,三角形解法,正弦定理,4
TECH_B_G10,TECH_B,G10,G10TB-COSINE-LAW-01,N-10-9,三角函數,三角形解法,餘弦定理,4
TECH_B_G10,TECH_B,G10,G10TB-TRI-MEASURE-01,N-10-8 / N-10-9,三角函數,測量,斜三角測量,5
TECH_B_G10,TECH_B,G10,G10TB-VEC-DRAW-01,S-10-3,平面向量,向量,向量作圖,3
TECH_B_G10,TECH_B,G10,G10TB-VEC-COORD-01,N-10-10,平面向量,向量,向量坐標表示,3
TECH_B_G10,TECH_B,G10,G10TB-VEC-LEN-01,N-10-10,平面向量,向量,向量長度與平行,4
TECH_B_G10,TECH_B,G10,G10TB-DOT-01,N-10-11,平面向量,內積,向量內積,4
TECH_B_G10,TECH_B,G10,G10TB-DOT-ANGLE-01,N-10-11,平面向量,內積,夾角與垂直,4
TECH_B_G10,TECH_B,G10,G10TB-CIRCLE-01,S-10-1,圓與直線,圓,圓標準式,3
TECH_B_G10,TECH_B,G10,G10TB-CIRCLE-GEN-01,S-10-1,圓與直線,圓,圓一般式,4
TECH_B_G10,TECH_B,G10,G10TB-LINECIRCLE-01,S-10-2,圓與直線,位置關係,直線與圓相交相切相離,4
TECH_B_G10,TECH_B,G10,G10TB-TANGENT-ATPOINT-01,S-10-2,圓與直線,切線,切點切線,4
TECH_B_G10,TECH_B,G10,G10TB-ARITH-01,N-10-12,數列與級數,等差數列,等差一般項,3
TECH_B_G10,TECH_B,G10,G10TB-ARITHSUM-01,N-10-12,數列與級數,等差級數,等差級數和,4
TECH_B_G10,TECH_B,G10,G10TB-GEO-01,N-10-13,數列與級數,等比數列,等比一般項,3
TECH_B_G10,TECH_B,G10,G10TB-GEOSUM-01,N-10-13,數列與級數,等比級數,有限等比級數和,4
TECH_B_G10,TECH_B,G10,G10TB-REC-01,N-10-12 / N-10-13,數列與級數,遞迴,簡單遞迴,4
TECH_C_G10,TECH_C,G10,G10TC-REAL-01,N-10-1,坐標系與函數圖形,實數,實數與數線,3
TECH_C_G10,TECH_C,G10,G10TC-IRR-01,N-10-1,坐標系與函數圖形,實數,無理數運算,4
TECH_C_G10,TECH_C,G10,G10TC-AMGM-01,N-10-1,坐標系與函數圖形,不等式,算幾不等式,4
TECH_C_G10,TECH_C,G10,G10TC-ABS-01,N-10-2,坐標系與函數圖形,絕對值,絕對值與不等式,4
TECH_C_G10,TECH_C,G10,G10TC-COORD-01,S-10-1,坐標系與函數圖形,平面坐標,距離與分點,3
TECH_C_G10,TECH_C,G10,G10TC-FUNC-01,R-10-1,坐標系與函數圖形,函數,f(x)與函數圖形,3
TECH_C_G10,TECH_C,G10,G10TC-QUAD-01,R-10-1,坐標系與函數圖形,二次函數,配方與極值,4
TECH_C_G10,TECH_C,G10,G10TC-QUADINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,一元二次不等式,5
TECH_C_G10,TECH_C,G10,G10TC-RATINEQ-01,R-10-1,坐標系與函數圖形,二次不等式,簡單分式不等式,5
TECH_C_G10,TECH_C,G10,G10TC-DIRANGLE-01,N-10-3,三角函數,有向角,有向角與弧度,4
TECH_C_G10,TECH_C,G10,G10TC-TRIG6-01,S-10-2,三角函數,銳角三角函數,六個三角函數,4
TECH_C_G10,TECH_C,G10,G10TC-TRIG-BASICREL-01,A-10-1,三角函數,基本性質,平方倒數商數關係,4
TECH_C_G10,TECH_C,G10,G10TC-TRIG-ANY-01,R-10-2,三角函數,任意角,任意角六個三角函數,4
TECH_C_G10,TECH_C,G10,G10TC-TRIG-GRAPH-01,R-10-3,三角函數,圖形週期,六個三角函數圖形,5
TECH_C_G10,TECH_C,G10,G10TC-SINE-LAW-01,S-10-3,三角函數,解三角形,正弦定理,4
TECH_C_G10,TECH_C,G10,G10TC-COSINE-LAW-01,S-10-3,三角函數,解三角形,餘弦定理,4
TECH_C_G10,TECH_C,G10,G10TC-TRIAREA-01,S-10-2 / S-10-3,三角函數,面積,兩邊夾角面積,4
TECH_C_G10,TECH_C,G10,G10TC-TRIG-CALC-01,S-10-2 / R-10-2,三角函數,計算機,三角函數與反三角鍵,4
TECH_C_G10,TECH_C,G10,G10TC-VEC-01,S-10-4,平面向量,向量,向量和差與實數積,3
TECH_C_G10,TECH_C,G10,G10TC-VEC-COORD-01,S-10-4,平面向量,向量,向量坐標,3
TECH_C_G10,TECH_C,G10,G10TC-DOT-01,S-10-5,平面向量,內積,向量內積,4
TECH_C_G10,TECH_C,G10,G10TC-DET2-01,S-10-6,平面向量,內積應用,二階行列式,4
TECH_C_G10,TECH_C,G10,G10TC-CAUCHY-01,S-10-6,平面向量,內積應用,柯西不等式,5
TECH_C_G10,TECH_C,G10,G10TC-PROJ-01,S-10-6,平面向量,內積應用,正射影,5
TECH_C_G10,TECH_C,G10,G10TC-POLY-OPS-01,A-10-2,式的運算,多項式,多項式四則,4
TECH_C_G10,TECH_C,G10,G10TC-REM-01,A-10-3,式的運算,多項式,餘式與因式定理,4
TECH_C_G10,TECH_C,G10,G10TC-POLYEQ-01,A-10-4,式的運算,多項方程式,多項式方程式,4
TECH_C_G10,TECH_C,G10,G10TC-COMPLEX-01,A-10-4,式的運算,複數,虛根與複數,5
TECH_C_G10,TECH_C,G10,G10TC-ROOTCOEF-01,A-10-4,式的運算,方程式,根與係數,5
TECH_C_G10,TECH_C,G10,G10TC-RATIONAL-01,A-10-5,式的運算,分式,分式運算,5
TECH_C_G10,TECH_C,G10,G10TC-RADICAL-01,A-10-5,式的運算,根式,根式運算,4
TECH_C_G10,TECH_C,G10,G10TC-LINE-01,S-10-7,直線與圓,直線,直線方程式,4
TECH_C_G10,TECH_C,G10,G10TC-LINE-DIST-01,S-10-7,直線與圓,距離,點線與平行線距離,4
TECH_C_G10,TECH_C,G10,G10TC-CIRCLE-01,S-10-8,直線與圓,圓,圓標準式一般式參數式,4
TECH_C_G10,TECH_C,G10,G10TC-LINECIRCLE-01,S-10-9,直線與圓,位置關係,直線與圓,4
TECH_C_G10,TECH_C,G10,G10TC-TANGENT-01,S-10-9,直線與圓,切線,圓的切線,5
TECH_C_G10,TECH_C,G10,G10TC-ARITH-01,N-10-4,數列與級數,等差,等差數列級數,4
TECH_C_G10,TECH_C,G10,G10TC-GEO-01,N-10-5,數列與級數,等比,等比數列級數,4
TECH_C_G10,TECH_C,G10,G10TC-SUM-01,N-10-4 / N-10-5,數列與級數,求和,Σ與常用求和,4
TECH_C_G10,TECH_C,G10,G10TC-COUNT-01,D-10-1,排列組合,計數,加乘原理與樹狀圖,3
TECH_C_G10,TECH_C,G10,G10TC-PERM-01,D-10-1,排列組合,排列,直線排列,4
TECH_C_G10,TECH_C,G10,G10TC-COMB-01,D-10-2,排列組合,組合,組合基本概念,4
